Idade,Felicidade,ViagemNegocios,TaxaDiaria,Area,DistanciaDaEmpresa,Educacao,AreaDeEducacao,ContagemFuncionario,NumeroCadastroFuncionario,SatisfacaoFuncionario,Genero,ValorHora,EnvolvimentoEmprego,NivelEmprego,FuncaoEmprego,SatisfacaoEmprego,EstadoConjugal,Salario,TaxaMensal,NumeroDeEmpresasTrabalhadas,AcimaDe18anos,HoraExtra,PercentAumentoSalario,TaxaPerformance,SatisfacaoRelacionamento,HorasPadrao,NivelAcoesEmpresa,TotalDeAnosTranalhados,TempoDeTreino,BalancoVidaTrabalho,AnosNaEmpresa,TempoNaAtualFuncao,AnosDesdeUltimaPromocao,AnosComOmesmoGerente
44,Sim,Raramente,1315,R&D,3,4,Outros,1,671,4,M,35,3,5,Gerente,4,Casado,19513,9358,4,Sim,Sim,12,3,1,80,1,26,2,4,2,2,0,1
22,Sim,Raramente,604,R&D,6,1,Computacao,1,675,1,M,69,3,1,Senior DEV,3,Casado,2773,12145,0,Sim,Não,20,4,4,80,0,3,3,3,2,2,2,2
33,Sim,Raramente,1216,Vendas,8,4,Marketing,1,677,3,M,39,3,2,Executivo Vendas,3,Divorciado,7104,20431,0,Sim,Não,12,3,4,80,0,6,3,3,5,0,1,2
32,Sim,Raramente,646,R&D,9,4,Ciencias Financeiras,1,679,1,F,92,3,2,Senior DEV,4,Casado,6322,18089,1,Sim,Sim,12,3,4,80,1,6,2,2,6,4,0,5
30,Sim,Frequentemente,160,R&D,3,3,Computacao,1,680,3,F,71,3,1,Senior DEV,3,Divorciado,2083,22653,1,Sim,Não,20,4,3,80,1,1,2,3,1,0,0,0
53,Sim,Raramente,238,Vendas,1,1,Computacao,1,682,4,F,34,3,2,Executivo Vendas,1,Solteiro,8381,7507,7,Sim,Não,20,4,4,80,0,18,2,4,14,7,8,10
34,Sim,Raramente,1397,R&D,1,5,Ciencias Financeiras,1,683,2,M,42,3,1,Senior DEV,4,Casado,2691,7660,1,Sim,Não,12,3,4,80,1,10,4,2,10,9,8,8
45,Não,Frequentemente,306,Vendas,26,4,Ciencias Financeiras,1,684,1,F,100,3,2,Executivo Vendas,1,Casado,4286,5630,2,Sim,Não,14,3,4,80,2,5,4,3,1,1,0,0
26,Sim,Raramente,991,R&D,6,3,Ciencias Financeiras,1,686,3,F,71,3,1,Pleno DEV,4,Casado,2659,17759,1,Sim,Sim,13,3,3,80,1,3,2,3,3,2,0,2
37,Sim,Raramente,482,R&D,3,3,Outros,1,689,3,M,36,3,3,Diretor de Area,3,Casado,9434,9606,1,Sim,Não,15,3,3,80,1,10,2,3,10,7,7,8
29,Sim,Raramente,1176,Vendas,3,2,Computacao,1,690,2,F,62,3,2,Executivo Vendas,3,Casado,5561,3487,1,Sim,Não,14,3,1,80,1,6,5,2,6,0,1,2
35,Sim,Raramente,1017,R&D,6,4,Ciencias Financeiras,1,691,2,M,82,1,2,Senior DEV,4,Solteiro,6646,19368,1,Sim,Não,13,3,2,80,0,17,3,3,17,11,11,8
33,Sim,Frequentemente,1296,R&D,6,3,Ciencias Financeiras,1,692,3,M,30,3,2,Analista de Negocio,4,Divorciado,7725,5335,3,Sim,Não,23,4,3,80,1,15,2,1,13,11,4,7
54,Sim,Raramente,397,RH,19,4,Computacao,1,698,3,M,88,3,3,Analista de RH,2,Casado,10725,6729,2,Sim,Não,15,3,3,80,1,16,1,4,9,7,7,1
36,Sim,Raramente,913,R&D,9,2,Computacao,1,699,2,M,48,2,2,Diretor de Area,2,Divorciado,8847,13934,2,Sim,Sim,11,3,3,80,1,13,2,3,3,2,0,2
27,Sim,Raramente,1115,R&D,3,4,Computacao,1,700,1,M,54,2,1,Senior DEV,4,Solteiro,2045,15174,0,Sim,Não,13,3,4,80,0,5,0,3,4,2,1,1
20,Não,Raramente,1362,R&D,10,1,Computacao,1,701,4,M,32,3,1,Senior DEV,3,Solteiro,1009,26999,1,Sim,Sim,11,3,4,80,0,1,5,3,1,0,1,1
33,Não,Frequentemente,1076,R&D,3,3,Ciencias Financeiras,1,702,1,M,70,3,1,Senior DEV,1,Solteiro,3348,3164,1,Sim,Sim,11,3,1,80,0,10,3,3,10,8,9,7
35,Sim,Sem Viagens,727,R&D,3,3,Ciencias Financeiras,1,704,3,M,41,2,1,Pleno DEV,3,Casado,1281,16900,1,Sim,Não,18,3,3,80,2,1,3,3,1,0,0,0
23,Sim,Raramente,885,R&D,4,3,Computacao,1,705,1,M,58,4,1,Senior DEV,1,Casado,2819,8544,2,Sim,Não,16,3,1,80,1,5,3,4,3,2,0,2
25,Sim,Raramente,810,Vendas,8,3,Ciencias Financeiras,1,707,4,M,57,4,2,Executivo Vendas,2,Casado,4851,15678,0,Sim,Não,22,4,3,80,1,4,4,3,3,2,1,2
38,Sim,Raramente,243,Vendas,7,4,Marketing,1,709,4,F,46,2,2,Executivo Vendas,4,Solteiro,4028,7791,0,Sim,Não,20,4,1,80,0,8,2,3,7,7,0,5
29,Sim,Frequentemente,806,R&D,1,4,Ciencias Financeiras,1,710,2,M,76,1,1,Senior DEV,4,Divorciado,2720,18959,1,Sim,Não,18,3,4,80,1,10,5,3,10,7,2,8
48,Sim,Raramente,817,Vendas,2,1,Marketing,1,712,2,M,56,4,2,Executivo Vendas,2,Casado,8120,18597,3,Sim,Não,12,3,4,80,0,12,3,3,2,2,2,2
27,Sim,Frequentemente,1410,Vendas,3,1,Computacao,1,714,4,F,71,4,2,Executivo Vendas,4,Divorciado,4647,16673,1,Sim,Sim,20,4,2,80,2,6,3,3,6,5,0,4
37,Sim,Raramente,1225,R&D,10,2,Ciencias Financeiras,1,715,4,M,80,4,1,Senior DEV,4,Solteiro,4680,15232,3,Sim,Não,17,3,1,80,0,4,2,3,1,0,0,0
50,Sim,Raramente,1207,R&D,28,1,Computacao,1,716,4,M,74,4,1,Pleno DEV,3,Casado,3221,3297,1,Sim,Sim,11,3,3,80,3,20,3,3,20,8,3,8
34,Sim,Raramente,1442,R&D,9,3,Computacao,1,717,4,F,46,2,3,Analista de Negocio,2,Solteiro,8621,17654,1,Sim,Não,14,3,2,80,0,9,3,4,8,7,7,7
24,Não,Raramente,693,Vendas,3,2,Ciencias Financeiras,1,720,1,F,65,3,2,Executivo Vendas,3,Solteiro,4577,24785,9,Sim,Não,14,3,1,80,0,4,3,3,2,2,2,0
39,Sim,Raramente,408,R&D,2,4,Engenharia,1,721,4,F,80,2,2,Analista de Negocio,3,Solteiro,4553,20978,1,Sim,Não,11,3,1,80,0,20,4,3,20,7,11,10
32,Sim,Raramente,929,Vendas,10,3,Marketing,1,722,4,M,55,3,2,Executivo Vendas,4,Solteiro,5396,21703,1,Sim,Não,12,3,4,80,0,10,2,2,10,7,0,8
50,Não,Frequentemente,562,Vendas,8,2,Engenharia,1,723,2,M,50,3,2,Executivo Vendas,3,Casado,6796,23452,3,Sim,Sim,14,3,1,80,1,18,4,3,4,3,1,3
38,Sim,Raramente,827,R&D,1,4,Ciencias Financeiras,1,724,2,F,33,4,2,Analista de Negocio,4,Solteiro,7625,19383,0,Sim,Não,13,3,3,80,0,10,4,2,9,7,1,8
27,Sim,Raramente,608,R&D,1,2,Ciencias Financeiras,1,725,3,F,68,3,3,Diretor de Area,1,Casado,7412,6009,1,Sim,Não,11,3,4,80,0,9,3,3,9,7,0,7
32,Sim,Raramente,1018,R&D,3,2,Ciencias Financeiras,1,727,3,F,39,3,3,Scrum Master,4,Solteiro,11159,19373,3,Sim,Não,15,3,4,80,0,10,6,3,7,7,7,7
47,Sim,Raramente,703,Vendas,14,4,Marketing,1,728,4,M,42,3,2,Executivo Vendas,1,Solteiro,4960,11825,2,Sim,Não,12,3,4,80,0,20,2,3,7,7,1,7
40,Sim,Frequentemente,580,Vendas,5,4,Ciencias Financeiras,1,729,4,M,48,2,3,Executivo Vendas,1,Casado,10475,23772,5,Sim,Sim,21,4,3,80,1,20,2,3,18,13,1,12
53,Sim,Raramente,970,R&D,7,3,Ciencias Financeiras,1,730,3,M,59,4,4,Scrum Master,3,Casado,14814,13514,3,Sim,Não,19,3,3,80,0,32,3,3,5,1,1,3
41,Sim,Raramente,427,RH,10,4,Ciencias Humanas,1,731,2,M,73,2,5,Gerente,4,Divorciado,19141,8861,3,Sim,Não,15,3,2,80,3,23,2,2,21,6,12,6
60,Sim,Raramente,1179,Vendas,16,4,Marketing,1,732,1,M,84,3,2,Executivo Vendas,1,Solteiro,5405,11924,8,Sim,Não,14,3,4,80,0,10,1,3,2,2,2,2
27,Sim,Frequentemente,294,R&D,10,2,Ciencias Financeiras,1,733,4,M,32,3,3,Diretor de Area,1,Divorciado,8793,4809,1,Sim,Não,21,4,3,80,2,9,4,2,9,7,1,7
41,Sim,Raramente,314,RH,1,3,Ciencias Humanas,1,734,4,M,59,2,5,Gerente,3,Casado,19189,19562,1,Sim,Não,12,3,2,80,1,22,3,3,22,7,2,10
50,Sim,Raramente,316,Vendas,8,4,Marketing,1,738,4,M,54,3,1,Representante de Vendas,2,Casado,3875,9983,7,Sim,Não,15,3,4,80,1,4,2,3,2,2,2,2
28,Não,Raramente,654,R&D,1,2,Ciencias Financeiras,1,741,1,F,67,1,1,Senior DEV,2,Solteiro,2216,3872,7,Sim,Sim,13,3,4,80,0,10,4,3,7,7,3,7
36,Sim,Sem Viagens,427,R&D,8,3,Ciencias Financeiras,1,742,1,F,63,4,3,Scrum Master,1,Casado,11713,20335,9,Sim,Não,14,3,1,80,1,10,2,3,8,7,0,5
38,Sim,Raramente,168,R&D,1,3,Ciencias Financeiras,1,743,3,F,81,3,3,Diretor de Area,3,Solteiro,7861,15397,4,Sim,Sim,14,3,4,80,0,10,4,4,1,0,0,0
44,Sim,Sem Viagens,381,R&D,24,3,Computacao,1,744,1,M,49,1,1,Pleno DEV,3,Solteiro,3708,2104,2,Sim,Não,14,3,3,80,0,9,5,3,5,2,1,4
47,Sim,Frequentemente,217,Vendas,3,3,Computacao,1,746,4,F,49,3,4,Executivo Vendas,3,Divorciado,13770,10225,9,Sim,Sim,12,3,4,80,2,28,2,2,22,2,11,13
30,Sim,Raramente,501,Vendas,27,5,Marketing,1,747,3,M,99,3,2,Executivo Vendas,4,Divorciado,5304,25275,7,Sim,Não,23,4,4,80,1,10,2,2,8,7,7,7
29,Sim,Raramente,1396,Vendas,10,3,Ciencias Financeiras,1,749,3,M,99,3,1,Representante de Vendas,3,Solteiro,2642,2755,1,Sim,Não,11,3,3,80,0,1,6,3,1,0,0,0
42,Não,Frequentemente,933,R&D,19,3,Computacao,1,752,3,M,57,4,1,Senior DEV,3,Divorciado,2759,20366,6,Sim,Sim,12,3,4,80,0,7,2,3,2,2,2,2
43,Sim,Frequentemente,775,Vendas,15,3,Ciencias Financeiras,1,754,4,M,47,2,2,Executivo Vendas,4,Casado,6804,23683,3,Sim,Não,18,3,3,80,1,7,5,3,2,2,2,2
34,Sim,Raramente,970,R&D,8,2,Computacao,1,757,2,F,96,3,2,Analista de Negocio,3,Solteiro,6142,7360,3,Sim,Não,11,3,4,80,0,10,2,3,5,1,4,3
23,Sim,Raramente,650,R&D,9,1,Computacao,1,758,2,M,37,3,1,Pleno DEV,1,Casado,2500,4344,1,Sim,Não,14,3,4,80,1,5,2,4,4,3,0,2
39,Sim,Raramente,141,RH,3,3,Ciencias Humanas,1,760,3,F,44,4,2,Analista de RH,2,Casado,6389,18767,9,Sim,Não,15,3,3,80,1,12,3,1,8,3,3,6
56,Sim,Raramente,832,R&D,9,3,Computacao,1,762,3,M,81,3,4,Analista de Negocio,4,Casado,11103,20420,7,Sim,Não,11,3,3,80,0,30,1,2,10,7,1,1
40,Sim,Raramente,804,R&D,2,1,Computacao,1,763,4,F,86,2,1,Senior DEV,4,Solteiro,2342,22929,0,Sim,Sim,20,4,4,80,0,5,2,2,4,2,2,3
27,Sim,Raramente,975,R&D,7,3,Computacao,1,764,4,F,55,2,2,Analista de Negocio,1,Solteiro,6811,23398,8,Sim,Não,19,3,1,80,0,9,2,1,7,6,0,7
29,Sim,Raramente,1090,Vendas,10,3,Marketing,1,766,4,M,83,3,1,Representante de Vendas,2,Divorciado,2297,17967,1,Sim,Não,14,3,4,80,2,2,2,3,2,2,2,2
53,Sim,Raramente,346,R&D,6,3,Ciencias Financeiras,1,769,4,M,86,3,2,Pleno DEV,4,Solteiro,2450,10919,2,Sim,Não,17,3,4,80,0,19,4,3,2,2,2,2
35,Sim,Sem Viagens,1225,R&D,2,4,Ciencias Financeiras,1,771,4,F,61,3,2,Analista de Negocio,1,Divorciado,5093,4761,2,Sim,Não,11,3,1,80,1,16,2,4,1,0,0,0
32,Sim,Frequentemente,430,R&D,24,4,Ciencias Financeiras,1,772,1,M,80,3,2,Pleno DEV,4,Casado,5309,21146,1,Sim,Não,15,3,4,80,2,10,2,3,10,8,4,7
38,Sim,Raramente,268,R&D,2,5,Computacao,1,773,4,M,92,3,1,Senior DEV,3,Casado,3057,20471,6,Sim,Sim,13,3,2,80,1,6,0,1,1,0,0,1
34,Sim,Raramente,167,R&D,8,5,Ciencias Financeiras,1,775,2,F,32,3,2,Diretor de Area,1,Divorciado,5121,4187,3,Sim,Não,14,3,3,80,1,7,3,3,0,0,0,0
52,Sim,Raramente,621,Vendas,3,4,Marketing,1,776,3,M,31,2,4,Gerente,1,Casado,16856,10084,1,Sim,Não,11,3,1,80,0,34,3,4,34,6,1,16
33,Não,Raramente,527,R&D,1,4,Outros,1,780,4,M,63,3,1,Senior DEV,4,Solteiro,2686,5207,1,Sim,Sim,13,3,3,80,0,10,2,2,10,9,7,8
25,Sim,Raramente,883,Vendas,26,1,Computacao,1,781,3,F,32,3,2,Executivo Vendas,4,Solteiro,6180,22807,1,Sim,Não,23,4,2,80,0,6,5,2,6,5,1,4
45,Sim,Raramente,954,Vendas,2,2,Engenharia,1,783,2,M,46,1,2,Representante de Vendas,3,Solteiro,6632,12388,0,Sim,Não,13,3,1,80,0,9,3,3,8,7,3,1
23,Sim,Raramente,310,R&D,10,1,Computacao,1,784,1,M,79,4,1,Senior DEV,3,Solteiro,3505,19630,1,Sim,Não,18,3,4,80,0,2,3,3,2,2,0,2
47,Não,Frequentemente,719,Vendas,27,2,Ciencias Financeiras,1,785,2,F,77,4,2,Executivo Vendas,3,Solteiro,6397,10339,4,Sim,Sim,12,3,4,80,0,8,2,3,5,4,1,3
34,Sim,Raramente,304,Vendas,2,3,Outros,1,786,4,M,60,3,2,Executivo Vendas,4,Solteiro,6274,18686,1,Sim,Não,22,4,3,80,0,6,5,3,6,5,1,4
55,Não,Raramente,725,R&D,2,3,Computacao,1,787,4,M,78,3,5,Gerente,1,Casado,19859,21199,5,Sim,Sim,13,3,4,80,1,24,2,3,5,2,1,4
36,Sim,Sem Viagens,1434,Vendas,8,4,Ciencias Financeiras,1,789,1,M,76,2,3,Executivo Vendas,1,Solteiro,7587,14229,1,Sim,Não,15,3,2,80,0,10,1,3,10,7,0,9
52,Sim,Sem Viagens,715,R&D,19,4,Computacao,1,791,4,M,41,3,1,Senior DEV,4,Casado,4258,26589,0,Sim,Não,18,3,1,80,1,5,3,3,4,3,1,2
26,Sim,Frequentemente,575,R&D,1,2,Ciencias Financeiras,1,792,1,F,71,1,1,Pleno DEV,4,Divorciado,4364,5288,3,Sim,Não,14,3,1,80,1,5,2,3,2,2,2,0
29,Sim,Raramente,657,R&D,27,3,Computacao,1,793,2,F,66,3,2,Analista de Negocio,3,Casado,4335,25549,4,Sim,Não,12,3,1,80,1,11,3,2,8,7,1,1
26,Não,Raramente,1146,Vendas,8,3,Engenharia,1,796,4,M,38,2,2,Executivo Vendas,1,Solteiro,5326,3064,6,Sim,Não,17,3,3,80,0,6,2,2,4,3,1,2
34,Sim,Raramente,182,R&D,1,4,Ciencias Financeiras,1,797,2,F,72,4,1,Senior DEV,4,Solteiro,3280,13551,2,Sim,Não,16,3,3,80,0,10,2,3,4,2,1,3
54,Sim,Raramente,376,R&D,19,4,Computacao,1,799,4,F,95,3,2,Diretor de Area,1,Divorciado,5485,22670,9,Sim,Sim,11,3,2,80,2,9,4,3,5,3,1,4
27,Sim,Frequentemente,829,Vendas,8,1,Marketing,1,800,3,M,84,3,2,Executivo Vendas,4,Casado,4342,24008,0,Sim,Não,19,3,2,80,1,5,3,3,4,2,1,1
37,Sim,Raramente,571,R&D,10,1,Ciencias Financeiras,1,802,4,F,82,3,1,Senior DEV,1,Divorciado,2782,19905,0,Sim,Sim,13,3,2,80,2,6,3,2,5,3,4,3
38,Sim,Frequentemente,240,R&D,2,4,Ciencias Financeiras,1,803,1,F,75,4,2,Diretor de Area,1,Solteiro,5980,26085,6,Sim,Sim,12,3,4,80,0,17,2,3,15,7,4,12
34,Sim,Raramente,121,R&D,2,4,Computacao,1,804,3,F,86,2,1,Senior DEV,1,Solteiro,4381,7530,1,Sim,Não,11,3,3,80,0,6,3,3,6,5,1,3
35,Sim,Raramente,384,Vendas,8,4,Ciencias Financeiras,1,805,1,F,72,3,1,Representante de Vendas,4,Casado,2572,20317,1,Sim,Não,16,3,2,80,1,3,1,2,3,2,0,2
30,Sim,Raramente,921,R&D,1,3,Ciencias Financeiras,1,806,4,M,38,1,1,Pleno DEV,3,Casado,3833,24375,3,Sim,Não,21,4,3,80,2,7,2,3,2,2,0,2
40,Sim,Frequentemente,791,R&D,2,2,Computacao,1,807,3,F,38,4,2,Analista de Negocio,2,Casado,4244,9931,1,Sim,Não,24,4,4,80,1,8,2,3,8,7,3,7
34,Sim,Raramente,1111,Vendas,8,2,Ciencias Financeiras,1,808,3,F,93,3,2,Executivo Vendas,1,Casado,6500,13305,5,Sim,Não,17,3,2,80,1,6,1,3,3,2,1,2
42,Sim,Frequentemente,570,R&D,8,3,Ciencias Financeiras,1,809,2,M,66,3,5,Gerente,4,Divorciado,18430,16225,1,Sim,Não,13,3,2,80,1,24,4,2,24,7,14,9
23,Não,Raramente,1243,R&D,6,3,Ciencias Financeiras,1,811,3,M,63,4,1,Pleno DEV,1,Casado,1601,3445,1,Sim,Sim,21,4,3,80,2,1,2,3,0,0,0,0
24,Sim,Sem Viagens,1092,R&D,9,3,Ciencias Financeiras,1,812,3,M,60,2,1,Pleno DEV,2,Divorciado,2694,26551,1,Sim,Não,11,3,3,80,3,1,4,3,1,0,0,0
52,Sim,Raramente,1325,R&D,11,4,Ciencias Financeiras,1,813,4,F,82,3,2,Pleno DEV,3,Casado,3149,21821,8,Sim,Não,20,4,2,80,1,9,3,3,5,2,1,4
50,Sim,Raramente,691,R&D,2,3,Computacao,1,815,3,M,64,3,4,Scrum Master,3,Casado,17639,6881,5,Sim,Não,16,3,4,80,0,30,3,3,4,3,0,3
29,Não,Raramente,805,R&D,1,2,Ciencias Financeiras,1,816,2,F,36,2,1,Pleno DEV,1,Casado,2319,6689,1,Sim,Sim,11,3,4,80,1,1,1,3,1,0,0,0
33,Sim,Raramente,213,R&D,7,3,Computacao,1,817,3,M,49,3,3,Scrum Master,3,Casado,11691,25995,0,Sim,Não,11,3,4,80,0,14,3,4,13,9,3,7
33,Não,Raramente,118,Vendas,16,3,Marketing,1,819,1,F,69,3,2,Executivo Vendas,1,Solteiro,5324,26507,5,Sim,Não,15,3,3,80,0,6,3,3,3,2,0,2
47,Sim,Raramente,202,R&D,2,2,Outros,1,820,3,F,33,3,4,Gerente,4,Casado,16752,12982,1,Sim,Sim,11,3,3,80,1,26,3,2,26,14,3,0
36,Sim,Raramente,676,R&D,1,3,Outros,1,823,3,F,35,3,2,Diretor de Area,2,Casado,5228,23361,0,Sim,Não,15,3,1,80,1,10,2,3,9,7,0,5
29,Sim,Raramente,1252,R&D,23,2,Ciencias Financeiras,1,824,3,M,81,4,1,Senior DEV,3,Casado,2700,23779,1,Sim,Não,24,4,3,80,1,10,3,3,10,7,0,7
58,Não,Raramente,286,R&D,2,4,Ciencias Financeiras,1,825,4,M,31,3,5,Scrum Master,2,Solteiro,19246,25761,7,Sim,Sim,12,3,4,80,0,40,2,3,31,15,13,8
35,Sim,Raramente,1258,R&D,1,4,Ciencias Financeiras,1,826,4,F,40,4,1,Senior DEV,3,Solteiro,2506,13301,3,Sim,Não,13,3,3,80,0,7,0,3,2,2,2,2
42,Sim,Raramente,932,R&D,1,2,Ciencias Financeiras,1,827,4,F,43,2,2,Diretor de Area,4,Casado,6062,4051,9,Sim,Sim,13,3,4,80,1,8,4,3,4,3,0,2
28,Não,Raramente,890,R&D,2,4,Computacao,1,828,3,M,46,3,1,Senior DEV,3,Solteiro,4382,16374,6,Sim,Não,17,3,4,80,0,5,3,2,2,2,2,1
36,Sim,Raramente,1041,RH,13,3,Ciencias Humanas,1,829,3,M,36,3,1,Analista de RH,2,Casado,2143,25527,4,Sim,Não,13,3,2,80,1,8,2,3,5,2,0,4
32,Sim,Raramente,859,R&D,4,3,Ciencias Financeiras,1,830,3,F,98,2,2,Diretor de Area,3,Casado,6162,19124,1,Sim,Não,12,3,3,80,1,14,3,3,14,13,6,8
40,Sim,Frequentemente,720,R&D,16,4,Computacao,1,832,1,M,51,2,2,Pleno DEV,3,Solteiro,5094,11983,6,Sim,Não,14,3,4,80,0,10,6,3,1,0,0,0
30,Sim,Raramente,946,R&D,2,3,Computacao,1,833,3,F,52,2,2,Diretor de Area,4,Solteiro,6877,20234,5,Sim,Sim,24,4,2,80,0,12,4,2,0,0,0,0
45,Sim,Raramente,252,R&D,2,3,Ciencias Financeiras,1,834,2,F,95,2,1,Senior DEV,3,Solteiro,2274,6153,1,Sim,Não,14,3,4,80,0,1,3,3,1,0,0,0
42,Sim,Raramente,933,R&D,29,3,Ciencias Financeiras,1,836,2,M,98,3,2,Diretor de Area,2,Casado,4434,11806,1,Sim,Não,13,3,4,80,1,10,3,2,9,8,7,8
38,Sim,Frequentemente,471,R&D,12,3,Ciencias Financeiras,1,837,1,M,45,2,2,Analista de Negocio,1,Divorciado,6288,4284,2,Sim,Não,15,3,3,80,1,13,3,2,4,3,1,2
34,Sim,Frequentemente,702,R&D,16,4,Ciencias Financeiras,1,838,3,F,100,2,1,Senior DEV,4,Solteiro,2553,8306,1,Sim,Não,16,3,3,80,0,6,3,3,5,2,1,3
49,Não,Raramente,1184,Vendas,11,3,Marketing,1,840,3,F,43,3,3,Executivo Vendas,4,Casado,7654,5860,1,Sim,Não,18,3,1,80,2,9,3,4,9,8,7,7
55,Não,Raramente,436,Vendas,2,1,Computacao,1,842,3,M,37,3,2,Executivo Vendas,4,Solteiro,5160,21519,4,Sim,Não,16,3,3,80,0,12,3,2,9,7,7,3
43,Sim,Raramente,589,R&D,14,2,Ciencias Financeiras,1,843,2,M,94,3,4,Scrum Master,1,Casado,17159,5200,6,Sim,Não,24,4,3,80,1,22,3,3,4,1,1,0
27,Sim,Raramente,269,R&D,5,1,Engenharia,1,844,3,M,42,2,3,Scrum Master,4,Divorciado,12808,8842,1,Sim,Sim,16,3,2,80,1,9,3,3,9,8,0,8
35,Sim,Raramente,950,R&D,7,3,Outros,1,845,3,M,59,3,3,Diretor de Area,3,Solteiro,10221,18869,3,Sim,Não,21,4,2,80,0,17,3,4,8,5,1,6
28,Sim,Raramente,760,Vendas,2,4,Marketing,1,846,2,F,81,3,2,Executivo Vendas,2,Casado,4779,3698,1,Sim,Sim,20,4,1,80,0,8,2,3,8,7,7,5
34,Sim,Raramente,829,RH,3,2,Ciencias Humanas,1,847,3,M,88,3,1,Analista de RH,4,Casado,3737,2243,0,Sim,Não,19,3,3,80,1,4,1,1,3,2,0,2
26,Não,Frequentemente,887,R&D,5,2,Computacao,1,848,3,F,88,2,1,Senior DEV,3,Casado,2366,20898,1,Sim,Sim,14,3,1,80,1,8,2,3,8,7,1,7
27,Sim,Sem Viagens,443,R&D,3,3,Computacao,1,850,4,M,50,3,1,Senior DEV,4,Casado,1706,16571,1,Sim,Não,11,3,3,80,3,0,6,2,0,0,0,0
51,Sim,Raramente,1318,Vendas,26,4,Marketing,1,851,1,F,66,3,4,Gerente,3,Casado,16307,5594,2,Sim,Não,14,3,3,80,1,29,2,2,20,6,4,17
44,Sim,Raramente,625,R&D,4,3,Computacao,1,852,4,M,50,3,2,Analista de Negocio,2,Solteiro,5933,5197,9,Sim,Não,12,3,4,80,0,10,2,2,5,2,2,3
25,Sim,Raramente,180,R&D,2,1,Computacao,1,854,1,M,65,4,1,Senior DEV,1,Solteiro,3424,21632,7,Sim,Não,13,3,3,80,0,6,3,2,4,3,0,1
33,Sim,Raramente,586,Vendas,1,3,Computacao,1,855,1,M,48,4,2,Executivo Vendas,1,Divorciado,4037,21816,1,Sim,Não,22,4,1,80,1,9,5,3,9,8,0,8
35,Sim,Raramente,1343,R&D,27,1,Computacao,1,856,3,F,53,2,1,Senior DEV,1,Solteiro,2559,17852,1,Sim,Não,11,3,4,80,0,6,3,2,6,5,1,1
36,Sim,Raramente,928,Vendas,1,2,Ciencias Financeiras,1,857,2,M,56,3,2,Executivo Vendas,4,Casado,6201,2823,1,Sim,Sim,14,3,4,80,1,18,1,2,18,14,4,11
32,Sim,Raramente,117,Vendas,13,4,Ciencias Financeiras,1,859,2,M,73,3,2,Executivo Vendas,4,Divorciado,4403,9250,2,Sim,Não,11,3,3,80,1,8,3,2,5,2,0,3
30,Sim,Frequentemente,1012,R&D,5,4,Ciencias Financeiras,1,861,2,M,75,2,1,Senior DEV,4,Divorciado,3761,2373,9,Sim,Não,12,3,2,80,1,10,3,2,5,4,0,3
53,Sim,Raramente,661,Vendas,7,2,Marketing,1,862,1,F,78,2,3,Executivo Vendas,4,Casado,10934,20715,7,Sim,Sim,18,3,4,80,1,35,3,3,5,2,0,4
45,Sim,Raramente,930,Vendas,9,3,Marketing,1,864,4,M,74,3,3,Executivo Vendas,1,Divorciado,10761,19239,4,Sim,Sim,12,3,3,80,1,18,2,3,5,4,0,2
32,Sim,Raramente,638,R&D,8,2,Computacao,1,865,3,F,91,4,2,Senior DEV,3,Casado,5175,22162,5,Sim,Não,12,3,3,80,1,9,3,2,5,3,1,3
52,Sim,Frequentemente,890,R&D,25,4,Computacao,1,867,3,F,81,2,4,Diretor de Area,4,Casado,13826,19028,3,Sim,Não,22,4,3,80,0,31,3,3,9,8,0,0
37,Sim,Raramente,342,Vendas,16,4,Marketing,1,868,4,M,66,2,2,Executivo Vendas,3,Divorciado,6334,24558,4,Sim,Não,19,3,4,80,2,9,2,3,1,0,0,0
28,Sim,Raramente,1169,RH,8,2,Computacao,1,869,2,M,63,2,1,Analista de RH,4,Divorciado,4936,23965,1,Sim,Não,13,3,4,80,1,6,6,3,5,1,0,4
22,Sim,Raramente,1230,R&D,1,2,Ciencias Financeiras,1,872,4,M,33,2,2,Diretor de Area,4,Casado,4775,19146,6,Sim,Não,22,4,1,80,2,4,2,1,2,2,2,2
44,Sim,Raramente,986,R&D,8,4,Ciencias Financeiras,1,874,1,M,62,4,1,Pleno DEV,4,Casado,2818,5044,2,Sim,Sim,24,4,3,80,1,10,2,2,3,2,0,2
42,Sim,Frequentemente,1271,R&D,2,1,Computacao,1,875,2,M,35,3,1,Senior DEV,4,Solteiro,2515,9068,5,Sim,Sim,14,3,4,80,0,8,2,3,2,1,2,2
36,Sim,Raramente,1278,RH,8,3,Ciencias Financeiras,1,878,1,M,77,2,1,Analista de RH,1,Casado,2342,8635,0,Sim,Não,21,4,3,80,0,6,3,3,5,4,0,3
25,Sim,Raramente,141,Vendas,3,1,Outros,1,879,3,M,98,3,2,Executivo Vendas,1,Casado,4194,14363,1,Sim,Sim,18,3,4,80,0,5,3,3,5,3,0,3
35,Sim,Raramente,607,R&D,9,3,Ciencias Financeiras,1,880,4,F,66,2,3,Diretor de Area,3,Casado,10685,23457,1,Sim,Sim,20,4,2,80,1,17,2,3,17,14,5,15
